@@ This file describes features extracted from a scan of a piano roll.
@@ The contents of this file can be converted to JSON format with the
@@ ATON.js library from http://aton.sapp.org

@@BEGIN: ROLLINFO

@@ Description of extracted parameters:
@@
@@ DRUID:		Stanford Libraries Dig. Rep. Unique ID
@@ 			in this analysis.
@@ BRIDGE_FACTOR:	Aspect ratio merging distance for adjacent holes.
@@ MANUAL_EDITS:	Set this field to "yes" if any manual edits are made to this file.

@DRUID:			xg670df7262
@ROLL_TYPE:		welte-red
@THRESHOLD:		249
@LENGTH_DPI:		300ppi
@IMAGE_WIDTH:		4096px
@IMAGE_LENGTH:		173760px
@ROLL_WIDTH:		3894.37px
@HARD_MARGIN_BASS:	91px
@HARD_MARGIN_TREBLE:	90px
@MAX_BASS_DRIFT:	22px
@MAX_TREBLE_DRIFT:	20px
@AVG_SOFT_MARGIN_SUM:	20.63px
@DRIFT_RANGE:		17.06px
@DRIFT_MIN:		7.14px
@DRIFT_MAX:		-9.91px
@PRELEADER_ROW:		2243px
@LEADER_ROW:		5046px
@FIRST_HOLE:		14936px
@LAST_HOLE:		170270px
@END_MARGIN:		3490px
@MUSICAL_LENGTH:	155334px
@MUSICAL_HOLES:		7707
@MUSICAL_NOTES:		3398
@AVG_HOLE_WIDTH:	21.44px
@ANTIDUST_COUNT:	10
@BAD_HOLE_COUNT:	0
@EDGE_TEAR_COUNT:	2
@BASS_TEAR_COUNT:	0
@TREBLE_TEAR_COUNT:	2
@DUST_SCORE:		50ppm
@DUST_SCORE_BASS:	5ppm
@DUST_SCORE_TREBLE:	94ppm
@SHIFTS:		0
@HOLE_SEPARATION:	37.69px
@HOLE_OFFSET:		3.17615px
@TRACKER_HOLES:		100
@HOLE_SOFTWARE:		https://github.com/pianoroll/roll-image-parser
@SOFTWARE_DATE:		Feb 15 2022 15:13:27
@ANALYSIS_DATE:		Wed Feb 16 00:23:27 2022
@ANALYSIS_TIME:		9.35sec
@COLOR_CHANNEL:		green
@CHANNEL_MD5:		8001d1d03a2ac754dec7a9bbbba387d0
@BRIDGE_FACTOR:		1.37
@MANUAL_EDITS:		no


@@ The HOLES array contains a list of all musical holes (note and expression holes).
@@ They are sorted in time (or image row) from the start of the roll to the end.
@@
@@ Meaning of HOLE parameters:
@@
@@ ORIGIN_ROW:		The pixel row of the leading edge of the bounding box
@@ 			around the hole.
@@ ORIGIN_COL:		The pixel column of the leading edge of the bounding box around
@@ 			the hole, bass side.
@@ WIDTH_ROW:	\Length in pixels from the leading row of the hole's bounding box
@@ 			to the trailing edge's row.
@@ WIDTH_COL:		Width in pixels from the bass-side to the treble-side edge of the hole.
@@ CENTROID_ROW:	The center of mass row of the hole.
@@ CENTROID_COL:	The center of mass column of the hole.
@@ AREA:		The area of the hole (in pixels).
@@ PERIMETER:		The perimeter of the hole (in pixels).
@@ CIRCULARITY:		The circularity of the hole (1 = circular, 0 = very uncircular).
@@ MAJOR_AXIS:		The major axis of the hole in degrees (0 = vertically aligned
@@ 			with roll).
@@ HPIXCOR:		Horizontal (column) pixel correction: shift to straighten hole columns
@@ 			on paper.  If the leading and trailing edges of musical holes do not have
@@ 			the same correction value, then the following two parameters are given instead:
@@ 			   HPIXCOR_LEAD:	Horizontal pixel correction of the hole's leading edge.
@@ 			   HPIXCOR_TRAIL:	Horizontal pixel correction of the hole's trailing edge.
@@

@@BEGIN: HOLES

@@BEGIN: HOLE
@ID:		K95_N1
@ORIGIN_ROW:	14936
@ORIGIN_COL:	3905
@WIDTH_ROW:	22
@WIDTH_COL:	21
@CENTROID_ROW:	14947.2
@CENTROID_COL:	3915.26
@AREA:		391
@PERIMETER:	73.8811
@CIRCULARITY:	0.9
@NOTE_ATTACK:	14936
@OFF_TIME:	14958
@TRACKER_HOLE:	104
@MIDI_KEY:	113
@HPIXCOR:	7.1
@MAJOR_AXIS:	3deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K0_N1
@ORIGIN_ROW:	15652
@ORIGIN_COL:	283
@WIDTH_ROW:	49
@WIDTH_COL:	18
@CENTROID_ROW:	15676.7
@CENTROID_COL:	292.021
@AREA:		800
@PERIMETER:	127.84
@CIRCULARITY:	0.62
@NOTE_ATTACK:	15652
@OFF_TIME:	15701
@TRACKER_HOLE:	8
@MIDI_KEY:	17
@HPIXCOR:	6.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K92_N1
@ORIGIN_ROW:	15690
@ORIGIN_COL:	3792
@WIDTH_ROW:	62
@WIDTH_COL:	21
@CENTROID_ROW:	15719.6
@CENTROID_COL:	3802.53
@AREA:		1082
@PERIMETER:	154.508
@CIRCULARITY:	0.57
@NOTE_ATTACK:	15690
@OFF_TIME:	15752
@TRACKER_HOLE:	101
@MIDI_KEY:	110
@HPIXCOR:	6.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K88_N1
@ORIGIN_ROW:	15846
@ORIGIN_COL:	3641
@WIDTH_ROW:	38
@WIDTH_COL:	21
@CENTROID_ROW:	15864.2
@CENTROID_COL:	3651.5
@AREA:		678
@PERIMETER:	105.692
@CIRCULARITY:	0.76
@NOTE_ATTACK:	15846
@OFF_TIME:	15884
@TRACKER_HOLE:	97
@MIDI_KEY:	106
@HPIXCOR:	6
@MAJOR_AXIS:	2deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K34_N1
@ORIGIN_ROW:	15924
@ORIGIN_COL:	1608
@WIDTH_ROW:	51
@WIDTH_COL:	22
@CENTROID_ROW:	15949.2
@CENTROID_COL:	1618.93
@AREA:		950
@PERIMETER:	138.751
@CIRCULARITY:	0.62
@NOTE_ATTACK:	15924
@OFF_TIME:	16027
@TRACKER_HOLE:	43
@MIDI_KEY:	52
@HPIXCOR:	5.8
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K0_N1
@ORIGIN_ROW:	15948
@ORIGIN_COL:	245
@WIDTH_ROW:	62
@WIDTH_COL:	21
@CENTROID_ROW:	15977.7
@CENTROID_COL:	255.777
@AREA:		1074
@PERIMETER:	154.969
@CIRCULARITY:	0.56
@NOTE_ATTACK:	15948
@OFF_TIME:	16010
@TRACKER_HOLE:	7
@MIDI_KEY:	16
@HPIXCOR:	5.7
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K34_N2
@ORIGIN_ROW:	15983
@ORIGIN_COL:	1608
@WIDTH_ROW:	44
@WIDTH_COL:	22
@CENTROID_ROW:	16004.2
@CENTROID_COL:	1618.93
@AREA:		815
@PERIMETER:	118.964
@CIRCULARITY:	0.72
@TRACKER_HOLE:	43
@MIDI_KEY:	52
@HPIXCOR:	5.6
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K93_N1
@ORIGIN_ROW:	16004
@ORIGIN_COL:	3830
@WIDTH_ROW:	63
@WIDTH_COL:	21
@CENTROID_ROW:	16034.1
@CENTROID_COL:	3840.75
@AREA:		1076
@PERIMETER:	153.653
@CIRCULARITY:	0.57
@NOTE_ATTACK:	16004
@OFF_TIME:	16067
@TRACKER_HOLE:	102
@MIDI_KEY:	111
@HPIXCOR:	5.5
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K53_N1
@ORIGIN_ROW:	16009
@ORIGIN_COL:	2324
@WIDTH_ROW:	51
@WIDTH_COL:	22
@CENTROID_ROW:	16035
@CENTROID_COL:	2335.08
@AREA:		962
@PERIMETER:	138.751
@CIRCULARITY:	0.63
@NOTE_ATTACK:	16009
@OFF_TIME:	16184
@TRACKER_HOLE:	62
@MIDI_KEY:	71
@HPIXCOR:	5.5
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K53_N2
@ORIGIN_ROW:	16069
@ORIGIN_COL:	2324
@WIDTH_ROW:	22
@WIDTH_COL:	22
@CENTROID_ROW:	16080.3
@CENTROID_COL:	2335.25
@AREA:		386
@PERIMETER:	73.5551
@CIRCULARITY:	0.9
@TRACKER_HOLE:	62
@MIDI_KEY:	71
@HPIXCOR:	5.4
@MAJOR_AXIS:	43deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K53_N3
@ORIGIN_ROW:	16099
@ORIGIN_COL:	2324
@WIDTH_ROW:	22
@WIDTH_COL:	21
@CENTROID_ROW:	16109.7
@CENTROID_COL:	2335.08
@AREA:		392
@PERIMETER:	73.7181
@CIRCULARITY:	0.91
@TRACKER_HOLE:	62
@MIDI_KEY:	71
@HPIXCOR:	5.3
@MAJOR_AXIS:	-16deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K53_N4
@ORIGIN_ROW:	16128
@ORIGIN_COL:	2324
@WIDTH_ROW:	56
@WIDTH_COL:	22
@CENTROID_ROW:	16155.8
@CENTROID_COL:	2335.14
@AREA:		1053
@PERIMETER:	149.336
@CIRCULARITY:	0.59
@TRACKER_HOLE:	62
@MIDI_KEY:	71
@HPIXCOR:	5.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K55_N1
@ORIGIN_ROW:	16223
@ORIGIN_COL:	2399
@WIDTH_ROW:	44
@WIDTH_COL:	21
@CENTROID_ROW:	16244.6
@CENTROID_COL:	2409.73
@AREA:		829
@PERIMETER:	121.19
@CIRCULARITY:	0.71
@NOTE_ATTACK:	16223
@OFF_TIME:	16373
@TRACKER_HOLE:	64
@MIDI_KEY:	73
@HPIXCOR:	5.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K46_N1
@ORIGIN_ROW:	16242
@ORIGIN_COL:	2059
@WIDTH_ROW:	33
@WIDTH_COL:	21
@CENTROID_ROW:	16257.6
@CENTROID_COL:	2069.61
@AREA:		591
@PERIMETER:	94.3596
@CIRCULARITY:	0.83
@NOTE_ATTACK:	16242
@OFF_TIME:	16275
@TRACKER_HOLE:	55
@MIDI_KEY:	64
@HPIXCOR:	5.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K38_N1
@ORIGIN_ROW:	16243
@ORIGIN_COL:	1758
@WIDTH_ROW:	26
@WIDTH_COL:	21
@CENTROID_ROW:	16256
@CENTROID_COL:	1768.83
@AREA:		461
@PERIMETER:	81.5486
@CIRCULARITY:	0.87
@NOTE_ATTACK:	16243
@OFF_TIME:	16269
@TRACKER_HOLE:	47
@MIDI_KEY:	56
@HPIXCOR:	5.3
@MAJOR_AXIS:	2deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K41_N1
@ORIGIN_ROW:	16248
@ORIGIN_COL:	1871
@WIDTH_ROW:	33
@WIDTH_COL:	21
@CENTROID_ROW:	16264.3
@CENTROID_COL:	1881.71
@AREA:		590
@PERIMETER:	93.3421
@CIRCULARITY:	0.85
@NOTE_ATTACK:	16248
@OFF_TIME:	16281
@TRACKER_HOLE:	50
@MIDI_KEY:	59
@HPIXCOR:	5.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K92_N2
@ORIGIN_ROW:	16253
@ORIGIN_COL:	3792
@WIDTH_ROW:	54
@WIDTH_COL:	21
@CENTROID_ROW:	16279.4
@CENTROID_COL:	3802.47
@AREA:		951
@PERIMETER:	141.14
@CIRCULARITY:	0.6
@NOTE_ATTACK:	16253
@OFF_TIME:	16307
@TRACKER_HOLE:	101
@MIDI_KEY:	110
@HPIXCOR:	5.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K55_N2
@ORIGIN_ROW:	16275
@ORIGIN_COL:	2399
@WIDTH_ROW:	22
@WIDTH_COL:	21
@CENTROID_ROW:	16286.6
@CENTROID_COL:	2409.68
@AREA:		388
@PERIMETER:	72.7681
@CIRCULARITY:	0.92
@TRACKER_HOLE:	64
@MIDI_KEY:	73
@HPIXCOR:	5.3
@MAJOR_AXIS:	43deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K55_N3
@ORIGIN_ROW:	16304
@ORIGIN_COL:	2399
@WIDTH_ROW:	23
@WIDTH_COL:	21
@CENTROID_ROW:	16315.6
@CENTROID_COL:	2409.26
@AREA:		398
@PERIMETER:	74.8986
@CIRCULARITY:	0.89
@TRACKER_HOLE:	64
@MIDI_KEY:	73
@HPIXCOR:	5.3
@MAJOR_AXIS:	4deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K0_N2
@ORIGIN_ROW:	16331
@ORIGIN_COL:	282
@WIDTH_ROW:	56
@WIDTH_COL:	22
@CENTROID_ROW:	16358
@CENTROID_COL:	292.675
@AREA:		969
@PERIMETER:	146.649
@CIRCULARITY:	0.57
@NOTE_ATTACK:	16331
@OFF_TIME:	16387
@TRACKER_HOLE:	8
@MIDI_KEY:	17
@HPIXCOR:	5.3
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K55_N4
@ORIGIN_ROW:	16333
@ORIGIN_COL:	2398
@WIDTH_ROW:	40
@WIDTH_COL:	22
@CENTROID_ROW:	16352.8
@CENTROID_COL:	2409.43
@AREA:		716
@PERIMETER:	109.79
@CIRCULARITY:	0.75
@TRACKER_HOLE:	64
@MIDI_KEY:	73
@HPIXCOR:	5.3
@MAJOR_AXIS:	-1deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K58_N1
@ORIGIN_ROW:	16440
@ORIGIN_COL:	2511
@WIDTH_ROW:	37
@WIDTH_COL:	21
@CENTROID_ROW:	16458.3
@CENTROID_COL:	2520.84
@AREA:		676
@PERIMETER:	108.908
@CIRCULARITY:	0.72
@NOTE_ATTACK:	16440
@OFF_TIME:	16591
@TRACKER_HOLE:	67
@MIDI_KEY:	76
@HPIXCOR:	5.5
@MAJOR_AXIS:	2deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K38_N2
@ORIGIN_ROW:	16449
@ORIGIN_COL:	1757
@WIDTH_ROW:	50
@WIDTH_COL:	21
@CENTROID_ROW:	16473.5
@CENTROID_COL:	1767.89
@AREA:		911
@PERIMETER:	127.447
@CIRCULARITY:	0.7
@NOTE_ATTACK:	16449
@OFF_TIME:	16499
@TRACKER_HOLE:	47
@MIDI_KEY:	56
@HPIXCOR:	5.5
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K41_N2
@ORIGIN_ROW:	16454
@ORIGIN_COL:	1871
@WIDTH_ROW:	33
@WIDTH_COL:	21
@CENTROID_ROW:	16470
@CENTROID_COL:	1881.33
@AREA:		580
@PERIMETER:	96.0291
@CIRCULARITY:	0.79
@NOTE_ATTACK:	16454
@OFF_TIME:	16487
@TRACKER_HOLE:	50
@MIDI_KEY:	59
@HPIXCOR:	5.5
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K46_N2
@ORIGIN_ROW:	16454
@ORIGIN_COL:	2058
@WIDTH_ROW:	26
@WIDTH_COL:	22
@CENTROID_ROW:	16466.5
@CENTROID_COL:	2069.17
@AREA:		462
@PERIMETER:	81.5486
@CIRCULARITY:	0.87
@NOTE_ATTACK:	16454
@OFF_TIME:	16480
@TRACKER_HOLE:	55
@MIDI_KEY:	64
@HPIXCOR:	5.5
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K58_N2
@ORIGIN_ROW:	16481
@ORIGIN_COL:	2510
@WIDTH_ROW:	21
@WIDTH_COL:	21
@CENTROID_ROW:	16492.1
@CENTROID_COL:	2520.8
@AREA:		389
@PERIMETER:	72.7681
@CIRCULARITY:	0.92
@TRACKER_HOLE:	67
@MIDI_KEY:	76
@HPIXCOR:	5.6
@MAJOR_AXIS:	38deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K58_N3
@ORIGIN_ROW:	16512
@ORIGIN_COL:	2510
@WIDTH_ROW:	21
@WIDTH_COL:	21
@CENTROID_ROW:	16523
@CENTROID_COL:	2520.59
@AREA:		389
@PERIMETER:	71.0311
@CIRCULARITY:	0.97
@TRACKER_HOLE:	67
@MIDI_KEY:	76
@HPIXCOR:	5.6
@MAJOR_AXIS:	-44deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K58_N4
@ORIGIN_ROW:	16542
@ORIGIN_COL:	2510
@WIDTH_ROW:	49
@WIDTH_COL:	22
@CENTROID_ROW:	16565.9
@CENTROID_COL:	2520.57
@AREA:		943
@PERIMETER:	132.821
@CIRCULARITY:	0.67
@TRACKER_HOLE:	67
@MIDI_KEY:	76
@HPIXCOR:	5.7
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K89_N1
@ORIGIN_ROW:	16609
@ORIGIN_COL:	3678
@WIDTH_ROW:	50
@WIDTH_COL:	21
@CENTROID_ROW:	16632.7
@CENTROID_COL:	3688.77
@AREA:		887
@PERIMETER:	130.297
@CIRCULARITY:	0.66
@NOTE_ATTACK:	16609
@OFF_TIME:	16659
@TRACKER_HOLE:	98
@MIDI_KEY:	107
@HPIXCOR:	5.7
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K57_N1
@ORIGIN_ROW:	16643
@ORIGIN_COL:	2472
@WIDTH_ROW:	39
@WIDTH_COL:	22
@CENTROID_ROW:	16662.6
@CENTROID_COL:	2482.94
@AREA:		709
@PERIMETER:	108.773
@CIRCULARITY:	0.75
@NOTE_ATTACK:	16643
@OFF_TIME:	17113
@TRACKER_HOLE:	66
@MIDI_KEY:	75
@HPIXCOR:	5.8
@MAJOR_AXIS:	1deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K29_N1
@ORIGIN_ROW:	16653
@ORIGIN_COL:	1418
@WIDTH_ROW:	39
@WIDTH_COL:	21
@CENTROID_ROW:	16672.1
@CENTROID_COL:	1429.03
@AREA:		717
@PERIMETER:	109.886
@CIRCULARITY:	0.75
@NOTE_ATTACK:	16653
@OFF_TIME:	16813
@TRACKER_HOLE:	38
@MIDI_KEY:	47
@HPIXCOR:	5.8
@MAJOR_AXIS:	-2deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K0_N2
@ORIGIN_ROW:	16665
@ORIGIN_COL:	244
@WIDTH_ROW:	50
@WIDTH_COL:	22
@CENTROID_ROW:	16688.8
@CENTROID_COL:	254.73
@AREA:		885
@PERIMETER:	129.903
@CIRCULARITY:	0.66
@NOTE_ATTACK:	16665
@OFF_TIME:	16715
@TRACKER_HOLE:	7
@MIDI_KEY:	16
@HPIXCOR:	5.8
@MAJOR_AXIS:	1deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K93_N2
@ORIGIN_ROW:	16680
@ORIGIN_COL:	3831
@WIDTH_ROW:	62
@WIDTH_COL:	20
@CENTROID_ROW:	16709.7
@CENTROID_COL:	3840.38
@AREA:		1074
@PERIMETER:	152.934
@CIRCULARITY:	0.58
@NOTE_ATTACK:	16680
@OFF_TIME:	16742
@TRACKER_HOLE:	102
@MIDI_KEY:	111
@HPIXCOR:	5.8
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K57_N2
@ORIGIN_ROW:	16691
@ORIGIN_COL:	2472
@WIDTH_ROW:	21
@WIDTH_COL:	22
@CENTROID_ROW:	16701.7
@CENTROID_COL:	2483
@AREA:		384
@PERIMETER:	73.3246
@CIRCULARITY:	0.9
@TRACKER_HOLE:	66
@MIDI_KEY:	75
@HPIXCOR:	5.8
@MAJOR_AXIS:	-7deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K29_N2
@ORIGIN_ROW:	16695
@ORIGIN_COL:	1419
@WIDTH_ROW:	21
@WIDTH_COL:	20
@CENTROID_ROW:	16705.1
@CENTROID_COL:	1429.09
@AREA:		374
@PERIMETER:	71.5876
@CIRCULARITY:	0.92
@TRACKER_HOLE:	38
@MIDI_KEY:	47
@HPIXCOR:	5.8
@MAJOR_AXIS:	-2deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K57_N3
@ORIGIN_ROW:	16721
@ORIGIN_COL:	2472
@WIDTH_ROW:	21
@WIDTH_COL:	22
@CENTROID_ROW:	16732
@CENTROID_COL:	2483.19
@AREA:		379
@PERIMETER:	74.8986
@CIRCULARITY:	0.85
@TRACKER_HOLE:	66
@MIDI_KEY:	75
@HPIXCOR:	5.8
@MAJOR_AXIS:	-1deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K29_N3
@ORIGIN_ROW:	16725
@ORIGIN_COL:	1418
@WIDTH_ROW:	22
@WIDTH_COL:	21
@CENTROID_ROW:	16735.6
@CENTROID_COL:	1428.8
@AREA:		378
@PERIMETER:	71.8181
@CIRCULARITY:	0.92
@TRACKER_HOLE:	38
@MIDI_KEY:	47
@HPIXCOR:	5.8
@MAJOR_AXIS:	-21deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K57_N4
@ORIGIN_ROW:	16752
@ORIGIN_COL:	2472
@WIDTH_ROW:	21
@WIDTH_COL:	22
@CENTROID_ROW:	16762.3
@CENTROID_COL:	2483.07
@AREA:		385
@PERIMETER:	73.3246
@CIRCULARITY:	0.9
@TRACKER_HOLE:	66
@MIDI_KEY:	75
@HPIXCOR:	5.8
@MAJOR_AXIS:	32deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K29_N4
@ORIGIN_ROW:	16754
@ORIGIN_COL:	1418
@WIDTH_ROW:	59
@WIDTH_COL:	22
@CENTROID_ROW:	16784.3
@CENTROID_COL:	1429.04
@AREA:		993
@PERIMETER:	169.191
@CIRCULARITY:	0.44
@TRACKER_HOLE:	38
@MIDI_KEY:	47
@HPIXCOR:	5.8
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K88_N2
@ORIGIN_ROW:	16759
@ORIGIN_COL:	3640
@WIDTH_ROW:	51
@WIDTH_COL:	22
@CENTROID_ROW:	16782.8
@CENTROID_COL:	3651.04
@AREA:		875
@PERIMETER:	133.051
@CIRCULARITY:	0.62
@NOTE_ATTACK:	16759
@OFF_TIME:	16810
@TRACKER_HOLE:	97
@MIDI_KEY:	106
@HPIXCOR:	5.8
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K57_N5
@ORIGIN_ROW:	16783
@ORIGIN_COL:	2472
@WIDTH_ROW:	21
@WIDTH_COL:	21
@CENTROID_ROW:	16793.5
@CENTROID_COL:	2482.79
@AREA:		373
@PERIMETER:	72.3746
@CIRCULARITY:	0.89
@TRACKER_HOLE:	66
@MIDI_KEY:	75
@HPIXCOR:	5.8
@MAJOR_AXIS:	-35deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K57_N6
@ORIGIN_ROW:	16812
@ORIGIN_COL:	2472
@WIDTH_ROW:	22
@WIDTH_COL:	22
@CENTROID_ROW:	16823.3
@CENTROID_COL:	2482.94
@AREA:		400
@PERIMETER:	74.6681
@CIRCULARITY:	0.9
@TRACKER_HOLE:	66
@MIDI_KEY:	75
@HPIXCOR:	5.8
@MAJOR_AXIS:	-2deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K46_N3
@ORIGIN_ROW:	16814
@ORIGIN_COL:	2058
@WIDTH_ROW:	32
@WIDTH_COL:	21
@CENTROID_ROW:	16830
@CENTROID_COL:	2068.89
@AREA:		588
@PERIMETER:	94.0616
@CIRCULARITY:	0.84
@NOTE_ATTACK:	16814
@OFF_TIME:	16846
@TRACKER_HOLE:	55
@MIDI_KEY:	64
@HPIXCOR:	5.8
@MAJOR_AXIS:	0deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K38_N3
@ORIGIN_ROW:	16822
@ORIGIN_COL:	1757
@WIDTH_ROW:	27
@WIDTH_COL:	21
@CENTROID_ROW:	16835.1
@CENTROID_COL:	1767.75
@AREA:		472
@PERIMETER:	81.8746
@CIRCULARITY:	0.88
@NOTE_ATTACK:	16822
@OFF_TIME:	16849
@TRACKER_HOLE:	47
@MIDI_KEY:	56
@HPIXCOR:	5.9
@MAJOR_AXIS:	-6deg
@@END: HOLE

@@BEGIN: HOLE
@ID:		K41_N3
@ORIGIN_ROW:	16827
